ars,ags,geo_name,did,district_name,state,admin_unit,debkg_id
146250280280,14625280,Königswartha,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000E6RA
146250290290,14625290,Kubschütz,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000E0LD
146250330330,14625330,Lohsa,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000DWWC
146250340340,14625340,Malschwitz,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000E0LC
146250380380,14625380,Neukirch/Lausitz,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000DYS4
146250420420,14625420,Oßling,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000DYXF
146250430430,14625430,Ottendorf-Okrilla,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000DZC7
146250490490,14625490,Radibor,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000DW4I
146250530530,14625530,Schmölln-Putzkau,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000DZ34
146250550550,14625550,Schwepnitz,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000E5QT
146250560560,14625560,Sohland a.d. Spree,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000E1SM
146250570570,14625570,Spreetal,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000E3ND
146250590590,14625590,Steinigtwolmsdorf,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000E24I
146250600600,14625600,Wachau,14625,Bautzen,SN,62-Gemeinde,DEBKGDL20000E65W
146255207040,14625040,Bischofswerda,14625,Bautzen,SN,63-Stadt,DEBKGDL20000DZ12
146255218270,14625270,Königsbrück,14625,Bautzen,SN,63-Stadt,DEBKGDL20000E538
146255231450,14625450,Pulsnitz,14625,Bautzen,SN,63-Stadt,DEBKGDL20000E5XF
146255207510,14625510,Rammenau,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DZ99
146255211140,14625140,Frankenthal,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DYP9
146255211170,14625170,Großharthau,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DYS9
146255212190,14625190,Großpostwitz/O.L.,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DZ3P
146255212390,14625390,Obergurig,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DZ93
146255218300,14625300,Laußnitz,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DX71
146255218370,14625370,Neukirch,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DZ31
146255223360,14625360,Neschwitz,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DYSC
146255223460,14625460,Puschwitz,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DZ9M
146255231180,14625180,Großnaundorf,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DX6Z
146255231320,14625320,Lichtenberg,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DWA8
146255231410,14625410,Ohorn,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000E6O1
146255231580,14625580,Steina,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DWV0
146255501080,14625080,Crostwitz,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DXFM
146255501350,14625350,Nebelschütz,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DXTI
146255501440,14625440,Panschwitz-Kuckau,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DYP7
146255501470,14625470,Räckelwitz,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DZ78
146255501500,14625500,Ralbitz-Rosenthal,14625,Bautzen,SN,64-Gemeinde,DEBKGDL20000DYS0
146260085085,14626085,Ebersbach-Neugersdorf,14626,Görlitz,SN,61-Stadt,DEBKGDL20000QD9M
146260110110,14626110,Görlitz,14626,Görlitz,SN,61-Stadt,DEBKGDL20000E3DF
146260180180,14626180,Herrnhut,14626,Görlitz,SN,61-Stadt,DEBKGDL20000E050
146260370370,14626370,Niesky,14626,Görlitz,SN,61-Stadt,DEBKGDL20000DYW7
146260420420,14626420,Ostritz,14626,Görlitz,SN,61-Stadt,DEBKGDL20000E5KI
146260530530,14626530,Seifhennersdorf,14626,Görlitz,SN,61-Stadt,DEBKGDL20000E0PB
146260610610,14626610,Zittau,14626,Görlitz,SN,61-Stadt,DEBKGDL20000E5KJ
146260060060,14626060,Boxberg/O.L.,14626,Görlitz,SN,62-Gemeinde,DEBKGDL20000DY0Q
146260245245,14626245,Kottmar,14626,Görlitz,SN,62-Gemeinde,DEBKGDL20000UTNC
146260250250,14626250,Krauschwitz i.d. O.L.,14626,Görlitz,SN,62-Gemeinde,DEBKGDL20000E6B3
146260280280,14626280,Leutersdorf,14626,Görlitz,SN,62-Gemeinde,DEBKGDL20000E0HD
146260300300,14626300,Markersdorf,14626,Görlitz,SN,62-Gemeinde,DEBKGDL20000E114
146260310310,14626310,Mittelherwigsdorf,14626,Görlitz,SN,62-Gemeinde,DEBKGDL20000DYRT
146260390390,14626390,Oderwitz,14626,Görlitz,SN,62-Gemeinde,DEBKGDL20000DWH6
146265203010,14626010,Bad Muskau,14626,Görlitz,SN,63-Stadt,DEBKGDL20000E4PY
146265206030,14626030,Bernstadt a.d. Eigen,14626,Görlitz,SN,63-Stadt,DEBKGDL20000DWKE
146265220290,14626290,Löbau,14626,Görlitz,SN,63-Stadt,DEBKGDL20000DWIT
146265224350,14626350,Neusalza-Spremberg,14626,Görlitz,SN,63-Stadt,DEBKGDL20000E0UE
146265232450,14626450,Reichenbach/O.L.,14626,Görlitz,SN,63-Stadt,DEBKGDL20000DZ7A
146265235480,14626480,Rothenburg/O.L.,14626,Görlitz,SN,63-Stadt,DEBKGDL20000E6K9
146265242600,14626600,Weißwasser/O.L.,14626,Görlitz,SN,63-Stadt,DEBKGDL20000E1N0
146265203100,14626100,Gablenz,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DXX9
146265206500,14626500,Schönau-Berzdorf a.d. Eigen,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DZ2O
146265214140,14626140,Großschönau,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000E31P
146265214170,14626170,Hainewalde,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000E31Q
146265220150,14626150,Großschweidnitz,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DXMK
146265220270,14626270,Lawalde,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DWIU
146265220470,14626470,Rosenbach,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DXMI
146265224070,14626070,Dürrhennersdorf,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DX9V
146265224510,14626510,Schönbach,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DWUY
146265227050,14626050,Bertsdorf-Hörnitz,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DYRW
146265227210,14626210,Jonsdorf,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000E055
146265227400,14626400,Olbersdorf,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DYS2
146265227430,14626430,Oybin,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DYS1
146265228020,14626020,Beiersdorf,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DX7Q
146265228410,14626410,Oppach,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000E1JE
146265232240,14626240,Königshain,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DY8F
146265232570,14626570,Vierkirchen,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DY7G
146265233260,14626260,Kreba-Neudorf,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DZ1D
146265233460,14626460,Rietschen,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DYGJ
146265235160,14626160,Hähnichen,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DYWA
146265237120,14626120,Groß Düben,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000E4E8
146265237490,14626490,Schleife,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DYZH
146265237560,14626560,Trebendorf,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DYZG
146265242590,14626590,Weißkeißel,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000E6B1
146265502190,14626190,Hohendubrau,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DZGR
146265502320,14626320,Mücka,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DZGQ
146265502440,14626440,Quitzdorf am See,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DYYM
146265502580,14626580,Waldhufen,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DZC4
146265503200,14626200,Horka,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DWLW
146265503230,14626230,Kodersdorf,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DY7F
146265503330,14626330,Neißeaue,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DZYG
146265503520,14626520,Schöpstal,14626,Görlitz,SN,64-Gemeinde,DEBKGDL20000DY8G
146270010010,14627010,Coswig,14627,Meißen,SN,61-Stadt,DEBKGDL20000DZ03
146270050050,14627050,Gröditz,14627,Meißen,SN,61-Stadt,DEBKGDL20000DXY4
146270060060,14627060,Großenhain,14627,Meißen,SN,61-Stadt,DEBKGDL20000DYTC
146270130130,14627130,Lommatzsch,14627,Meißen,SN,61-Stadt,DEBKGDL20000DY0X
146270140140,14627140,Meißen,14627,Meißen,SN,61-Stadt,DEBKGDL20000E1C1
146270180180,14627180,Nossen,14627,Meißen,SN,61-Stadt,DEBKGDL20000DWYO
146270210210,14627210,Radebeul,14627,Meißen,SN,61-Stadt,DEBKGDL20000DY7E
146270220220,14627220,Radeburg,14627,Meißen,SN,61-Stadt,DEBKGDL20000DZCE
146270230230,14627230,Riesa,14627,Meißen,SN,61-Stadt,DEBKGDL20000DZP4
146270270270,14627270,Strehla,14627,Meißen,SN,61-Stadt,DEBKGDL20000DYRX
146270020020,14627020,Diera-Zehren,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000E1C3
146270030030,14627030,Ebersbach,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000DZ51
146270070070,14627070,Hirschstein,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000DZP3
146270080080,14627080,Käbschütztal,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000E1C2
146270100100,14627100,Klipphausen,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000DYQV
146270150150,14627150,Moritzburg,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000DZ5O
146270170170,14627170,Niederau,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000DZC6
146270200200,14627200,Priestewitz,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000DZ9K
146270260260,14627260,Stauchitz,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000E650
146270290290,14627290,Thiendorf,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000DZTT
146270310310,14627310,Weinböhla,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000DXCF
146270360360,14627360,Zeithain,14627,Meißen,SN,62-Gemeinde,DEBKGDL20000E6JN
146275225040,14627040,Glaubitz,14627,Meißen,SN,64-Gemeinde,DEBKGDL20000DYTH
146275225190,14627190,Nünchritz,14627,Meißen,SN,64-Gemeinde,DEBKGDL20000DZ9L
146275234240,14627240,Röderaue,14627,Meißen,SN,64-Gemeinde,DEBKGDL20000DY8D
146275234340,14627340,Wülknitz,14627,Meißen,SN,64-Gemeinde,DEBKGDL20000DZ0D
146275238110,14627110,Lampertswalde,14627,Meißen,SN,64-Gemeinde,DEBKGDL20000DZ41
146275238250,14627250,Schönfeld,14627,Meißen,SN,64-Gemeinde,DEBKGDL20000E3VK
146280060060,14628060,Dippoldiswalde,14628,Sächsische Schweiz-Osterzgebirge,SN,61-Stadt,DEBKGDL20000DZ79
146280110110,14628110,Freital,14628,Sächsische Schweiz-Osterzgebirge,SN,61-Stadt,DEBKGDL20000E1YW
146280130130,14628130,Glashütte,14628,Sächsische Schweiz-Osterzgebirge,SN,61-Stadt,DEBKGDL20000DZ4T
146280160160,14628160,Heidenau,14628,Sächsische Schweiz-Osterzgebirge,SN,61-Stadt,DEBKGDL20000DZ9C
146280190190,14628190,Hohnstein,14628,Sächsische Schweiz-Osterzgebirge,SN,61-Stadt,DEBKGDL20000DWE1
146280260260,14628260,Neustadt in Sachsen,14628,Sächsische Schweiz-Osterzgebirge,SN,61-Stadt,DEBKGDL20000DY0P
146280300300,14628300,Rabenau,14628,Sächsische Schweiz-Osterzgebirge,SN,61-Stadt,DEBKGDL20000DYMW
146280360360,14628360,Sebnitz,14628,Sächsische Schweiz-Osterzgebirge,SN,61-Stadt,DEBKGDL20000E28P
146280380380,14628380,Stolpen,14628,Sächsische Schweiz-Osterzgebirge,SN,61-Stadt,DEBKGDL20000E64X
146280410410,14628410,Wilsdruff,14628,Sächsische Schweiz-Osterzgebirge,SN,61-Stadt,DEBKGDL20000DYX9
146280050050,14628050,Bannewitz,14628,Sächsische Schweiz-Osterzgebirge,SN,62-Gemeinde,DEBKGDL20000DZHV
146280100100,14628100,Dürrröhrsdorf-Dittersbach,14628,Sächsische Schweiz-Osterzgebirge,SN,62-Gemeinde,DEBKGDL20000E65P
146280220220,14628220,Kreischa,14628,Sächsische Schweiz-Osterzgebirge,SN,62-Gemeinde,DEBKGDL20000DYX8
146285201010,14628010,Altenberg,14628,Sächsische Schweiz-Osterzgebirge,SN,63-Stadt,DEBKGDL20000E6RB
146285202020,14628020,Bad Gottleuba-Berggießhübel,14628,Sächsische Schweiz-Osterzgebirge,SN,63-Stadt,DEBKGDL20000E72F
146285202230,14628230,Liebstadt,14628,Sächsische Schweiz-Osterzgebirge,SN,63-Stadt,DEBKGDL20000DYJ7
146285204030,14628030,Bad Schandau,14628,Sächsische Schweiz-Osterzgebirge,SN,63-Stadt,DEBKGDL20000DZ0A
146285209080,14628080,Dohna,14628,Sächsische Schweiz-Osterzgebirge,SN,63-Stadt,DEBKGDL20000DZ9B
146285219210,14628210,Königstein/Sächs. Schw.,14628,Sächsische Schweiz-Osterzgebirge,SN,63-Stadt,DEBKGDL20000DXD6
146285221370,14628370,Stadt Wehlen,14628,Sächsische Schweiz-Osterzgebirge,SN,63-Stadt,DEBKGDL20000DYHW
146285229270,14628270,Pirna,14628,Sächsische Schweiz-Osterzgebirge,SN,63-Stadt,DEBKGDL20000DZ98
146285240400,14628400,Tharandt,14628,Sächsische Schweiz-Osterzgebirge,SN,63-Stadt,DEBKGDL20000DZ97
146285201170,14628170,Hermsdorf/Erzgeb.,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000E2W3
146285202040,14628040,Bahretal,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000DYX5
146285204320,14628320,Rathmannsdorf,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000DZ09
146285204330,14628330,Reinhardtsdorf-Schöna,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000E5NM
146285209250,14628250,Müglitztal,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000DXD3
146285219140,14628140,Gohrisch,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000E66U
146285219310,14628310,Rathen,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000DXCB
146285219340,14628340,Rosenthal-Bielatal,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000E0PS
146285219390,14628390,Struppen,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000DYPB
146285221240,14628240,Lohmen,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000DZ1G
146285229070,14628070,Dohma,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000DYTG
146285230150,14628150,Hartmannsdorf-Reichenau,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000E0Y4
146285230205,14628205,Klingenberg,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000U8CM
146285240090,14628090,Dorfhain,14628,Sächsische Schweiz-Osterzgebirge,SN,64-Gemeinde,DEBKGDL20000DZ5L
147290040040,14729040,Böhlen,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DZ1B
147290050050,14729050,Borna,14729,Leipzig,SN,61-Stadt,DEBKGDL20000E0NA
147290070070,14729070,Brandis,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DW7Z
147290080080,14729080,Colditz,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DYTA
147290140140,14729140,Frohburg,14729,Leipzig,SN,61-Stadt,DEBKGDL20000E0NB
147290150150,14729150,Geithain,14729,Leipzig,SN,61-Stadt,DEBKGDL20000E65X
147290160160,14729160,Grimma,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DWJU
147290170170,14729170,Groitzsch,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DYUZ
147290220220,14729220,Kitzscher,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DYN1
147290260260,14729260,Markkleeberg,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DZC8
147290270270,14729270,Markranstädt,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DZ2U
147290360360,14729360,Regis-Breitingen,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DXC1
147290370370,14729370,Rötha,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DYHV
147290400400,14729400,Trebsen/Mulde,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DZ30
147290410410,14729410,Wurzen,14729,Leipzig,SN,61-Stadt,DEBKGDL20000E0LU
147290430430,14729430,Zwenkau,14729,Leipzig,SN,61-Stadt,DEBKGDL20000DZ4Z
147290030030,14729030,Bennewitz,14729,Leipzig,SN,62-Gemeinde,DEBKGDL20000DXYI
147290060060,14729060,Borsdorf,14729,Leipzig,SN,62-Gemeinde,DEBKGDL20000DX2I
147290190190,14729190,Großpösna,14729,Leipzig,SN,62-Gemeinde,DEBKGDL20000DZCA
147290245245,14729245,Lossatal,14729,Leipzig,SN,62-Gemeinde,DEBKGDL20000SCEG
147290250250,14729250,Machern,14729,Leipzig,SN,62-Gemeinde,DEBKGDL20000E5HD
147290320320,14729320,Neukieritzsch,14729,Leipzig,SN,62-Gemeinde,DEBKGDL20000DZ4Y
147290380380,14729380,Thallwitz,14729,Leipzig,SN,62-Gemeinde,DEBKGDL20000DYVJ
147295301010,14729010,Bad Lausick,14729,Leipzig,SN,63-Stadt,DEBKGDL20000DZCP
147295307300,14729300,Naunhof,14729,Leipzig,SN,63-Stadt,DEBKGDL20000DW7Y
147295308350,14729350,Pegau,14729,Leipzig,SN,63-Stadt,DEBKGDL20000DYP2
147295301330,14729330,Otterwisch,14729,Leipzig,SN,64-Gemeinde,DEBKGDL20000DZCN
147295307020,14729020,Belgershain,14729,Leipzig,SN,64-Gemeinde,DEBKGDL20000DZC9
147295307340,14729340,Parthenstein,14729,Leipzig,SN,64-Gemeinde,DEBKGDL20000DWL7
147295308100,14729100,Elstertrebnitz,14729,Leipzig,SN,64-Gemeinde,DEBKGDL20000DZ2Z
147300020020,14730020,Bad Düben,14730,Nordsachsen,SN,61-Stadt,DEBKGDL20000DZAU
147300045045,14730045,Belgern-Schildau,14730,Nordsachsen,SN,61-Stadt,DEBKGDL20000DZGH
147300060060,14730060,Dahlen,14730,Nordsachsen,SN,61-Stadt,DEBKGDL20000DYXG
147300070070,14730070,Delitzsch,14730,Nordsachsen,SN,61-Stadt,DEBKGDL20000DYQY
147300110110,14730110,Eilenburg,14730,Nordsachsen,SN,61-Stadt,DEBKGDL20000DZ2I
147300200200,14730200,Mügeln,14730,Nordsachsen,SN,61-Stadt,DEBKGDL20000DZCQ
147300230230,14730230,Oschatz,14730,Nordsachsen,SN,61-Stadt,DEBKGDL20000DZ5Q
147300270270,14730270,Schkeuditz,14730,Nordsachsen,SN,61-Stadt,DEBKGDL20000E3JL
147300300300,14730300,Taucha,14730,Nordsachsen,SN,61-Stadt,DEBKGDL20000DZ2Q
147300050050,14730050,Cavertitz,14730,Nordsachsen,SN,62-Gemeinde,DEBKGDL20000DYRY
147300080080,14730080,Doberschütz,14730,Nordsachsen,SN,62-Gemeinde,DEBKGDL20000E2A6
147300160160,14730160,Laußig,14730,Nordsachsen,SN,62-Gemeinde,DEBKGDL20000E2IU
147300170170,14730170,Liebschützberg,14730,Nordsachsen,SN,62-Gemeinde,DEBKGDL20000DYXH
147300180180,14730180,Löbnitz,14730,Nordsachsen,SN,62-Gemeinde,DEBKGDL20000DYEX
147300190190,14730190,Mockrehna,14730,Nordsachsen,SN,62-Gemeinde,DEBKGDL20000DZDB
147300210210,14730210,Naundorf,14730,Nordsachsen,SN,62-Gemeinde,DEBKGDL20000E652
147300250250,14730250,Rackwitz,14730,Nordsachsen,SN,62-Gemeinde,DEBKGDL20000DYTD
147300330330,14730330,Wermsdorf,14730,Nordsachsen,SN,62-Gemeinde,DEBKGDL20000DZ5U
147300340340,14730340,Wiedemar,14730,Nordsachsen,SN,62-Gemeinde,DEBKGDL20000DZCR
147305303090,14730090,Dommitzsch,14730,Nordsachsen,SN,63-Stadt,DEBKGDL20000DYR2
147305311310,14730310,Torgau,14730,Nordsachsen,SN,63-Stadt,DEBKGDL20000DYWQ
147305302010,14730010,Arzberg,14730,Nordsachsen,SN,64-Gemeinde,DEBKGDL20000DZAI
147305302030,14730030,Beilrode,14730,Nordsachsen,SN,64-Gemeinde,DEBKGDL20000QEZ2
147305303120,14730120,Elsnig,14730,Nordsachsen,SN,64-Gemeinde,DEBKGDL20000DYR9
147305303320,14730320,Trossin,14730,Nordsachsen,SN,64-Gemeinde,DEBKGDL20000DYJ9
147305306150,14730150,Krostitz,14730,Nordsachsen,SN,64-Gemeinde,DEBKGDL20000DY69
147305306280,14730280,Schönwölkau,14730,Nordsachsen,SN,64-Gemeinde,DEBKGDL20000DXX8
147305311100,14730100,Dreiheide,14730,Nordsachsen,SN,64-Gemeinde,DEBKGDL20000DXCZ
147305601140,14730140,Jesewitz,14730,Nordsachsen,SN,64-Gemeinde,DEBKGDL20000E5PX
147305601360,14730360,Zschepplin,14730,Nordsachsen,SN,64-Gemeinde,DEBKGDL20000DY0D
150010000000,15001000,Dessau-Roßlau,15001,Dessau-Roßlau,ST,60-Stadt,DEBKGDL20000DZZU
150020000000,15002000,Halle (Saale),15002,Halle (Saale),ST,60-Stadt,DEBKGDL20000DWFW
150030000000,15003000,Magdeburg,15003,Magdeburg,ST,60-Stadt,DEBKGDL20000E0VJ
150810030030,15081030,Arendsee (Altmark),15081,Altmarkkreis Salzwedel,ST,61-Stadt,DEBKGDL20000DWBS
150810135135,15081135,Gardelegen,15081,Altmarkkreis Salzwedel,ST,61-Stadt,DEBKGDL20000E378
150810240240,15081240,Kalbe (Milde),15081,Altmarkkreis Salzwedel,ST,61-Stadt,DEBKGDL20000O89R
150810280280,15081280,Klötze,15081,Altmarkkreis Salzwedel,ST,61-Stadt,DEBKGDL20000E1FP
150810455455,15081455,Salzwedel,15081,Altmarkkreis Salzwedel,ST,61-Stadt,DEBKGDL20000E2UH
150815051026,15081026,Apenburg-Winterfeld,15081,Altmarkkreis Salzwedel,ST,64-Gemeinde,DEBKGDL20000HLH6
150815051045,15081045,Beetzendorf,15081,Altmarkkreis Salzwedel,ST,64-Gemeinde,DEBKGDL20000E32R
150815051095,15081095,Dähre,15081,Altmarkkreis Salzwedel,ST,64-Gemeinde,DEBKGDL20000HKQ8
150815051105,15081105,Diesdorf,15081,Altmarkkreis Salzwedel,ST,64-Gemeinde,DEBKGDL20000E6OL
150815051225,15081225,Jübar,15081,Altmarkkreis Salzwedel,ST,64-Gemeinde,DEBKGDL20000O5MQ
150815051290,15081290,Kuhfelde,15081,Altmarkkreis Salzwedel,ST,64-Gemeinde,DEBKGDL20000HLH0
150815051440,15081440,Rohrberg,15081,Altmarkkreis Salzwedel,ST,64-Gemeinde,DEBKGDL20000HKQ9
150815051545,15081545,Wallstawe,15081,Altmarkkreis Salzwedel,ST,64-Gemeinde,DEBKGDL20000HLGZ
150820005005,15082005,Aken (Elbe),15082,Anhalt-Bitterfeld,ST,61-Stadt,DEBKGDL20000E14V
150820015015,15082015,Bitterfeld-Wolfen,15082,Anhalt-Bitterfeld,ST,61-Stadt,DEBKGDL20000E6NB
150820180180,15082180,Köthen (Anhalt),15082,Anhalt-Bitterfeld,ST,61-Stadt,DEBKGDL20000E23X
150820301301,15082301,Raguhn-Jeßnitz,15082,Anhalt-Bitterfeld,ST,61-Stadt,DEBKGDL20000O7NJ
150820340340,15082340,Sandersdorf-Brehna,15082,Anhalt-Bitterfeld,ST,61-Stadt,DEBKGDL20000E5WP
150820377377,15082377,Südliches Anhalt,15082,Anhalt-Bitterfeld,ST,61-Stadt,DEBKGDL20000O7LU
150820430430,15082430,Zerbst/Anhalt,15082,Anhalt-Bitterfeld,ST,61-Stadt,DEBKGDL20000E1Y3
150820440440,15082440,Zörbig,15082,Anhalt-Bitterfeld,ST,61-Stadt,DEBKGDL20000E09G
150820241241,15082241,Muldestausee,15082,Anhalt-Bitterfeld,ST,62-Gemeinde,DEBKGDL20000O7NP
150820256256,15082256,Osternienburger Land,15082,Anhalt-Bitterfeld,ST,62-Gemeinde,DEBKGDL20000O7LT
150830270270,15083270,Haldensleben,15083,Börde,ST,61-Stadt,DEBKGDL20000E230
150830411411,15083411,Oebisfelde-Weferlingen,15083,Börde,ST,61-Stadt,DEBKGDL20000O7ON
150830415415,15083415,Oschersleben (Bode),15083,Börde,ST,61-Stadt,DEBKGDL20000E0HB
150830531531,15083531,Wanzleben-Börde,15083,Börde,ST,61-Stadt,DEBKGDL20000O7YS
150830565565,15083565,Wolmirstedt,15083,Börde,ST,61-Stadt,DEBKGDL20000E6HO
150830040040,15083040,Barleben,15083,Börde,ST,62-Gemeinde,DEBKGDL20000DYJU
150830298298,15083298,Hohe Börde,15083,Börde,ST,62-Gemeinde,DEBKGDL20000O7YW
150830390390,15083390,Niedere Börde,15083,Börde,ST,62-Gemeinde,DEBKGDL20000DZMX
150830490490,15083490,Sülzetal,15083,Börde,ST,62-Gemeinde,DEBKGDL20000E34J
150835054245,15083245,Gröningen,15083,Börde,ST,63-Stadt,DEBKGDL20000DZOQ
150835054355,15083355,Kroppenstedt,15083,Börde,ST,63-Stadt,DEBKGDL20000DWYG
150835051030,15083030,Angern,15083,Börde,ST,64-Gemeinde,DEBKGDL20000O7V9
150835051120,15083120,Burgstall,15083,Börde,ST,64-Gemeinde,DEBKGDL20000O7V3
150835051130,15083130,Colbitz,15083,Börde,ST,64-Gemeinde,DEBKGDL20000E21N
150835051361,15083361,Loitsche-Heinrichsberg,15083,Börde,ST,64-Gemeinde,DEBKGDL20000E1Y5
150835051440,15083440,Rogätz,15083,Börde,ST,64-Gemeinde,DEBKGDL20000E1M9
150835051557,15083557,Westheide,15083,Börde,ST,64-Gemeinde,DEBKGDL20000O7UX
150835051580,15083580,Zielitz,15083,Börde,ST,64-Gemeinde,DEBKGDL20000E6HM
150835052020,15083020,Altenhausen,15083,Börde,ST,64-Gemeinde,DEBKGDL20000O7UO
150835052060,15083060,Beendorf,15083,Börde,ST,64-Gemeinde,DEBKGDL20000DYRN
150835052115,15083115,Bülstringen,15083,Börde,ST,64-Gemeinde,DEBKGDL20000E0PZ
